id,property_id,room_id,util_type,area,windows,plugpoints,lights,tubelights,fans,showbulbs,balconylights,created_at,updated_at
1094,172,0,commonarea,0,0,0,0,0,0,0,0,"2018-01-29 14:58:02","2018-01-29 14:58:02"
1095,176,0,kitchen,0,0,0,0,0,0,0,0,"2018-01-30 17:55:31","2018-02-10 14:37:40"
1096,176,0,bathroom,0,0,0,0,0,0,0,0,"2018-01-30 17:55:31","2018-01-30 17:57:10"
1097,176,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-01-30 17:55:31","2018-01-30 17:55:31"
1098,176,0,poojaroom,0,0,0,0,0,0,0,0,"2018-01-30 17:55:31","2018-01-30 17:55:31"
1099,176,0,storeroom,0,0,0,0,0,0,0,0,"2018-01-30 17:55:31","2018-01-30 17:55:31"
1100,176,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-01-30 17:55:31","2018-01-30 17:55:31"
1101,176,433,bathroom,0,0,0,0,0,0,0,0,"2018-01-30 17:55:31","2018-01-30 17:55:31"
1102,176,434,bathroom,0,0,0,0,0,0,0,0,"2018-01-30 17:55:31","2018-01-30 17:55:31"
1103,176,435,bathroom,0,0,0,0,0,0,0,0,"2018-01-30 17:55:31","2018-01-30 17:55:31"
1104,177,0,kitchen,1,1,1,1,1,1,1,1,"2018-02-02 13:25:06","2018-02-02 13:31:07"
1105,177,0,bathroom,0,0,0,0,0,0,0,0,"2018-02-02 13:25:06","2018-02-02 13:29:18"
1106,177,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-02-02 13:25:06","2018-02-02 13:25:06"
1107,177,0,poojaroom,0,0,0,0,0,0,0,0,"2018-02-02 13:25:06","2018-02-02 13:25:06"
1108,177,0,storeroom,0,0,0,0,0,0,0,0,"2018-02-02 13:25:06","2018-02-02 13:25:06"
1109,177,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-02-02 13:25:06","2018-02-02 13:25:06"
1110,177,436,bathroom,42,1,2,1,0,0,0,0,"2018-02-02 13:25:06","2018-02-02 13:25:06"
1111,177,437,bathroom,32,1,2,0,0,0,0,0,"2018-02-02 13:25:06","2018-02-02 13:25:06"
1112,177,438,bathroom,35,1,2,0,0,0,0,0,"2018-02-02 13:25:06","2018-02-02 13:25:06"
1113,177,0,commonarea,0,0,0,0,0,0,0,0,"2018-02-02 13:31:50","2018-02-02 13:31:50"
1114,178,0,kitchen,0,0,0,0,0,0,0,0,"2018-02-05 14:22:28","2018-02-05 14:25:32"
1115,178,0,bathroom,0,0,0,0,0,0,0,0,"2018-02-05 14:22:28","2018-02-05 14:24:06"
1116,178,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-02-05 14:22:28","2018-02-05 14:22:28"
1117,178,0,poojaroom,0,0,0,0,0,0,0,0,"2018-02-05 14:22:28","2018-02-05 14:22:28"
1118,178,0,storeroom,0,0,0,0,0,0,0,0,"2018-02-05 14:22:28","2018-02-05 14:22:28"
1119,178,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-02-05 14:22:28","2018-02-05 14:22:28"
1120,178,440,bathroom,70,0,0,0,0,0,0,0,"2018-02-05 14:22:28","2018-02-05 14:22:28"
1121,178,441,bathroom,70,0,0,0,0,0,0,0,"2018-02-05 14:22:28","2018-02-05 14:22:28"
1122,178,442,bathroom,70,0,0,0,0,0,0,0,"2018-02-05 14:22:28","2018-02-05 14:22:28"
1123,178,443,bathroom,70,0,0,0,0,0,0,0,"2018-02-05 14:22:28","2018-02-05 14:22:28"
1124,178,0,commonarea,0,0,0,0,0,0,0,0,"2018-02-05 14:27:36","2018-02-05 14:27:36"
1125,179,0,kitchen,0,0,0,0,0,0,0,0,"2018-02-06 11:19:58","2018-02-06 11:41:18"
1126,179,0,bathroom,0,0,0,0,0,0,0,0,"2018-02-06 11:19:58","2018-02-06 11:23:19"
1127,179,0,kitchenutility,100,0,3,2,0,0,0,0,"2018-02-06 11:19:58","2018-02-06 11:19:58"
1128,179,0,poojaroom,0,0,0,0,0,0,0,0,"2018-02-06 11:19:58","2018-02-06 11:19:58"
1129,179,0,storeroom,0,0,0,0,0,0,0,0,"2018-02-06 11:19:58","2018-02-06 11:19:58"
1130,179,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-02-06 11:19:58","2018-02-06 11:19:58"
1131,179,444,bathroom,50,1,1,0,0,0,0,0,"2018-02-06 11:19:58","2018-02-06 11:19:58"
1132,179,445,bathroom,50,1,1,1,0,0,0,0,"2018-02-06 11:19:58","2018-02-06 11:19:58"
1133,179,446,bathroom,50,1,1,1,0,0,0,0,"2018-02-06 11:19:58","2018-02-06 11:19:58"
1134,179,0,commonarea,500,1,3,2,0,2,0,0,"2018-02-06 14:05:39","2018-02-06 14:05:39"
1135,160,0,commonarea,500,0,0,0,0,0,0,0,"2018-02-09 17:29:57","2018-02-09 17:29:57"
1136,153,0,commonarea,80,0,0,0,0,0,0,0,"2018-02-09 17:32:06","2018-02-09 17:32:06"
1137,180,0,kitchen,1,1,1,1,1,1,1,1,"2018-02-13 17:20:11","2018-02-13 17:24:25"
1138,180,0,bathroom,0,0,0,0,0,0,0,0,"2018-02-13 17:20:11","2018-02-13 17:22:33"
1139,180,0,kitchenutility,30,0,0,1,0,0,0,0,"2018-02-13 17:20:11","2018-02-13 17:20:11"
1140,180,0,poojaroom,0,0,0,0,0,0,0,0,"2018-02-13 17:20:11","2018-02-13 17:20:11"
1141,180,0,storeroom,0,0,0,0,0,0,0,0,"2018-02-13 17:20:11","2018-02-13 17:20:11"
1142,180,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-02-13 17:20:11","2018-02-13 17:20:11"
1143,180,447,bathroom,35,1,1,1,0,0,0,0,"2018-02-13 17:20:11","2018-02-13 17:20:11"
1144,180,448,bathroom,60,1,1,1,0,0,0,0,"2018-02-13 17:20:11","2018-02-13 17:22:33"
1145,180,449,bathroom,48,1,1,0,0,0,0,0,"2018-02-13 17:20:11","2018-02-13 17:20:11"
1146,180,450,bathroom,35,1,1,1,0,0,0,0,"2018-02-13 17:20:11","2018-02-13 17:20:11"
1147,180,0,commonarea,180,0,0,0,0,0,0,0,"2018-02-13 17:27:51","2018-02-13 17:27:51"
1148,181,0,kitchen,0,0,0,0,0,0,0,0,"2018-02-16 11:45:43","2018-03-07 19:36:24"
1149,181,0,bathroom,0,0,0,0,0,0,0,0,"2018-02-16 11:45:43","2018-02-16 11:55:25"
1150,181,0,kitchenutility,80,0,5,3,0,0,0,0,"2018-02-16 11:45:43","2018-02-16 11:45:43"
1151,181,0,poojaroom,0,0,0,0,0,0,0,0,"2018-02-16 11:45:43","2018-02-16 11:45:43"
1152,181,0,storeroom,0,0,0,0,0,0,0,0,"2018-02-16 11:45:43","2018-02-16 11:45:43"
1153,181,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-02-16 11:45:43","2018-02-16 11:45:43"
1154,181,451,bathroom,60,1,0,1,0,0,0,0,"2018-02-16 11:45:43","2018-02-16 11:45:43"
1155,181,452,bathroom,50,1,0,1,0,0,0,0,"2018-02-16 11:45:43","2018-02-16 11:45:43"
1156,181,453,bathroom,50,1,0,1,0,0,0,0,"2018-02-16 11:45:43","2018-02-16 11:45:43"
1157,181,454,bathroom,50,1,0,1,0,0,0,0,"2018-02-16 11:45:43","2018-02-16 11:45:43"
1158,176,0,commonarea,0,0,0,0,0,0,0,0,"2018-02-16 15:39:42","2018-02-16 15:39:42"
1159,171,423,bathroom,0,0,0,0,0,0,0,0,"2018-02-16 15:55:02","2018-02-16 15:55:02"
1160,170,422,bathroom,0,0,0,0,0,0,0,0,"2018-02-16 15:55:34","2018-02-16 15:55:34"
1161,168,0,commonarea,0,0,0,0,0,0,0,0,"2018-02-16 15:56:14","2018-02-16 15:56:14"
1162,166,0,commonarea,0,0,0,0,0,0,0,0,"2018-02-16 15:56:46","2018-02-16 15:56:46"
1163,165,0,commonarea,0,0,0,0,0,0,0,0,"2018-02-16 15:57:04","2018-02-16 15:57:04"
1164,164,0,commonarea,0,0,0,0,0,0,0,0,"2018-02-16 15:57:38","2018-02-16 15:57:38"
1165,156,0,commonarea,0,0,0,0,0,0,0,0,"2018-02-16 15:59:04","2018-02-16 15:59:04"
1166,170,0,commonarea,0,0,0,0,0,0,0,0,"2018-02-19 12:17:51","2018-02-19 12:17:51"
1167,171,0,commonarea,0,0,0,0,0,0,0,0,"2018-02-19 12:19:04","2018-02-19 12:19:04"
1168,182,0,kitchen,0,0,0,0,0,0,0,0,"2018-02-21 17:52:37","2018-02-21 17:59:03"
1169,182,0,bathroom,0,0,0,0,0,0,0,0,"2018-02-21 17:52:37","2018-02-21 17:58:44"
1170,182,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-02-21 17:52:37","2018-02-21 17:52:37"
1171,182,0,poojaroom,0,0,0,0,0,0,0,0,"2018-02-21 17:52:37","2018-02-21 17:52:37"
1172,182,0,storeroom,0,0,0,0,0,0,0,0,"2018-02-21 17:52:37","2018-02-21 17:52:37"
1173,182,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-02-21 17:52:37","2018-02-21 17:52:37"
1174,182,455,bathroom,0,0,0,0,0,0,0,0,"2018-02-21 17:52:37","2018-02-21 17:52:37"
1175,182,456,bathroom,0,0,0,0,0,0,0,0,"2018-02-21 17:52:37","2018-02-21 17:52:37"
1176,182,457,bathroom,0,0,0,0,0,0,0,0,"2018-02-21 17:52:37","2018-02-21 17:52:37"
1177,182,458,bathroom,0,0,0,0,0,0,0,0,"2018-02-21 17:52:37","2018-02-21 17:52:37"
1178,174,0,commonarea,500,0,0,0,0,0,0,0,"2018-02-24 16:10:42","2018-02-24 16:10:42"
1179,183,0,kitchen,100,1,3,0,1,1,0,0,"2018-02-26 18:39:36","2018-03-03 18:43:39"
1180,183,0,bathroom,50,1,1,1,0,0,0,0,"2018-02-26 18:39:36","2018-03-03 18:43:39"
1181,183,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-02-26 18:39:36","2018-02-26 18:39:36"
1182,183,0,poojaroom,0,0,0,0,0,0,0,0,"2018-02-26 18:39:36","2018-02-26 18:39:36"
1183,183,0,storeroom,0,0,0,0,0,0,0,0,"2018-02-26 18:39:36","2018-02-26 18:39:36"
1184,183,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-02-26 18:39:36","2018-02-26 18:39:36"
1185,183,0,commonarea,100,0,0,0,0,0,0,0,"2018-02-27 10:00:19","2018-02-27 10:00:19"
1186,183,459,bathroom,0,0,0,0,0,0,0,0,"2018-03-03 18:38:28","2018-03-03 18:38:28"
1187,183,460,bathroom,0,0,0,0,0,0,0,0,"2018-03-03 18:43:39","2018-03-03 18:43:39"
1188,183,461,bathroom,50,1,1,2,0,1,0,0,"2018-03-03 18:45:07","2018-03-03 18:45:07"
1189,184,0,kitchen,0,0,0,0,0,0,0,0,"2018-03-05 12:18:22","2018-03-23 10:51:19"
1190,184,0,bathroom,0,0,0,0,0,0,0,0,"2018-03-05 12:18:22","2018-03-05 12:19:02"
1191,184,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-03-05 12:18:22","2018-03-05 12:18:22"
1192,184,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-05 12:18:22","2018-03-05 12:18:22"
1193,184,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-05 12:18:22","2018-03-05 12:18:22"
1194,184,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-03-05 12:18:22","2018-03-05 12:18:22"
1195,185,0,kitchen,150,1,3,0,1,1,0,0,"2018-03-05 15:49:23","2018-03-05 17:52:48"
1196,185,0,bathroom,50,1,1,2,0,0,0,0,"2018-03-05 15:49:23","2018-03-05 17:52:48"
1197,185,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-03-05 15:49:23","2018-03-05 15:49:23"
1198,185,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-05 15:49:23","2018-03-05 15:49:23"
1199,185,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-05 15:49:23","2018-03-05 15:49:23"
1200,185,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-03-05 15:49:23","2018-03-05 15:49:23"
1201,185,462,bathroom,100,0,0,0,0,0,0,0,"2018-03-05 15:49:23","2018-03-05 15:49:23"
1202,186,0,commonarea,0,0,0,0,0,0,0,0,"2018-03-05 16:56:56","2018-03-05 16:56:56"
1203,186,0,bathroom,0,0,0,0,0,0,0,0,"2018-03-05 16:56:56","2018-03-05 17:00:02"
1204,186,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-03-05 16:56:56","2018-03-05 16:56:56"
1205,186,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-05 16:56:56","2018-03-05 16:56:56"
1206,186,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-05 16:56:56","2018-03-05 16:56:56"
1207,186,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-03-05 16:56:56","2018-03-05 16:56:56"
1208,186,463,bathroom,0,0,0,0,0,0,0,0,"2018-03-05 16:56:56","2018-03-05 16:56:56"
1209,186,464,bathroom,0,0,0,0,0,0,0,0,"2018-03-05 16:56:56","2018-03-05 16:56:56"
1210,186,465,bathroom,0,0,0,0,0,0,0,0,"2018-03-05 16:56:56","2018-03-05 16:56:56"
1211,185,0,commonarea,300,3,5,5,2,0,0,1,"2018-03-05 17:58:42","2018-03-05 17:58:42"
1212,185,466,bathroom,50,1,1,1,0,0,0,0,"2018-03-05 18:01:13","2018-03-05 18:01:13"
1213,173,0,commonarea,200,0,0,0,0,0,0,0,"2018-03-06 19:14:05","2018-03-06 19:14:05"
1214,173,0,kitchen,0,0,0,0,0,0,0,0,"2018-03-06 19:14:05","2018-03-06 19:14:05"
1215,173,0,bathroom,0,0,0,0,0,0,0,0,"2018-03-06 19:14:05","2018-03-06 19:14:05"
1216,173,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-03-06 19:14:06","2018-03-06 19:14:06"
1217,173,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-06 19:14:06","2018-03-06 19:14:06"
1218,173,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-06 19:14:06","2018-03-06 19:14:06"
1219,173,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-03-06 19:14:06","2018-03-06 19:14:06"
1220,187,0,kitchen,0,0,0,0,0,0,0,0,"2018-03-07 11:41:15","2018-03-23 14:06:57"
1221,187,0,bathroom,0,0,0,0,0,0,0,0,"2018-03-07 11:41:15","2018-03-07 11:46:46"
1222,187,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-03-07 11:41:15","2018-03-07 11:41:15"
1223,187,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-07 11:41:15","2018-03-07 11:41:15"
1224,187,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-07 11:41:15","2018-03-07 11:41:15"
1225,187,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-03-07 11:41:15","2018-03-07 11:41:15"
1226,187,467,bathroom,0,0,0,0,0,0,0,0,"2018-03-07 11:41:15","2018-03-07 11:41:15"
1227,187,468,bathroom,0,0,0,0,0,0,0,0,"2018-03-07 11:41:15","2018-03-07 11:41:15"
1228,187,469,bathroom,0,0,0,0,0,0,0,0,"2018-03-07 11:41:15","2018-03-07 11:41:15"
1229,181,0,commonarea,0,0,0,0,0,0,0,0,"2018-03-07 19:57:15","2018-03-07 19:57:15"
1230,188,0,kitchen,0,0,0,0,0,0,0,0,"2018-03-13 14:25:19","2018-03-19 18:39:18"
1231,188,0,bathroom,0,0,0,0,0,0,0,0,"2018-03-13 14:25:19","2018-03-16 18:20:42"
1232,188,0,kitchenutility,80,0,3,1,0,0,0,0,"2018-03-13 14:25:19","2018-03-13 14:25:19"
1233,188,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-13 14:25:19","2018-03-13 14:25:19"
1234,188,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-13 14:25:19","2018-03-13 14:25:19"
1235,188,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-03-13 14:25:19","2018-03-13 14:25:19"
1236,188,470,bathroom,50,1,1,1,0,0,0,0,"2018-03-13 14:25:19","2018-03-13 14:25:19"
1237,189,0,kitchen,3,3,3,3,3,3,3,3,"2018-03-13 14:26:08","2018-04-06 13:11:47"
1238,189,0,bathroom,0,0,0,0,0,0,0,0,"2018-03-13 14:26:08","2018-04-06 13:04:52"
1239,189,0,kitchenutility,100,0,3,2,0,0,0,0,"2018-03-13 14:26:08","2018-03-13 14:26:08"
1240,189,0,poojaroom,10,1,1,1,0,0,0,0,"2018-03-13 14:26:08","2018-03-13 14:26:08"
1241,189,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-13 14:26:08","2018-03-13 14:26:08"
1242,189,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-03-13 14:26:08","2018-03-13 14:26:08"
1243,189,471,bathroom,50,1,0,0,0,0,0,0,"2018-03-13 14:26:08","2018-03-13 14:26:08"
1244,189,472,bathroom,50,1,1,1,0,0,0,0,"2018-03-13 14:26:08","2018-03-13 14:26:08"
1245,189,473,bathroom,50,1,1,1,0,0,0,0,"2018-03-13 14:26:08","2018-03-13 14:26:08"
1253,191,0,kitchen,0,0,0,0,0,0,0,0,"2018-03-15 08:27:05","2018-03-16 15:55:56"
1254,191,0,bathroom,0,0,0,0,0,0,0,0,"2018-03-15 08:27:05","2018-03-16 15:53:50"
1255,191,0,kitchenutility,80,0,3,1,0,0,0,0,"2018-03-15 08:27:05","2018-03-15 08:27:05"
1256,191,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-15 08:27:05","2018-03-15 08:27:05"
1257,191,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-15 08:27:05","2018-03-15 08:27:05"
1258,191,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-03-15 08:27:05","2018-03-15 08:27:05"
1259,191,475,bathroom,50,1,0,1,0,0,0,0,"2018-03-15 08:27:05","2018-03-15 08:27:05"
1260,192,0,kitchen,0,0,0,0,0,0,0,0,"2018-03-15 20:35:29","2018-03-16 09:39:47"
1261,192,0,bathroom,0,0,0,0,0,0,0,0,"2018-03-15 20:35:29","2018-03-16 09:31:02"
1262,192,0,kitchenutility,80,0,3,1,0,0,0,0,"2018-03-15 20:35:29","2018-03-15 20:35:29"
1263,192,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-15 20:35:29","2018-03-15 20:35:29"
1264,192,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-15 20:35:29","2018-03-15 20:35:29"
1265,192,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-03-15 20:35:29","2018-03-15 20:35:29"
1266,192,476,bathroom,70,1,1,1,0,0,0,0,"2018-03-15 20:35:29","2018-03-15 20:35:29"
1267,192,478,bathroom,50,1,1,1,0,0,0,0,"2018-03-15 20:35:29","2018-03-15 20:35:29"
1268,192,477,bathroom,50,0,0,0,0,0,0,0,"2018-03-16 09:31:03","2018-03-16 09:31:03"
1269,193,0,kitchen,0,0,0,0,0,0,0,0,"2018-03-16 13:07:32","2018-03-16 13:26:52"
1270,193,0,bathroom,0,0,0,0,0,0,0,0,"2018-03-16 13:07:32","2018-03-16 13:22:27"
1271,193,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-03-16 13:07:32","2018-03-16 13:07:32"
1272,193,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-16 13:07:32","2018-03-16 13:07:32"
1273,193,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-16 13:07:32","2018-03-16 13:07:32"
1274,193,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-03-16 13:07:32","2018-03-16 13:07:32"
1275,193,479,bathroom,0,0,0,0,0,0,0,0,"2018-03-16 13:07:32","2018-03-16 13:07:32"
1276,193,481,bathroom,0,0,0,0,0,0,0,0,"2018-03-16 13:07:32","2018-03-16 13:07:32"
1277,193,480,bathroom,0,0,0,0,0,0,0,0,"2018-03-16 13:22:28","2018-03-16 13:22:28"
1278,191,0,commonarea,0,0,0,0,0,0,0,0,"2018-03-19 18:55:22","2018-03-19 18:55:22"
1279,194,0,kitchen,0,0,0,0,0,0,0,0,"2018-03-23 11:40:34","2018-03-23 11:51:52"
1280,194,0,bathroom,30,1,0,1,0,0,0,0,"2018-03-23 11:40:34","2018-03-23 11:49:29"
1281,194,0,kitchenutility,80,0,0,1,0,0,0,0,"2018-03-23 11:40:34","2018-03-23 11:40:34"
1282,194,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-23 11:40:34","2018-03-23 11:40:34"
1283,194,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-23 11:40:34","2018-03-23 11:40:34"
1284,194,0,commonwashroom,30,1,0,0,0,0,0,0,"2018-03-23 11:40:34","2018-03-23 11:40:34"
1285,194,482,bathroom,30,1,0,1,0,0,0,0,"2018-03-23 11:40:34","2018-03-23 11:40:34"
1286,188,0,commonarea,300,0,0,0,0,0,0,0,"2018-03-23 11:55:01","2018-03-23 11:55:01"
1287,192,0,commonarea,300,0,0,0,0,0,0,0,"2018-03-23 12:04:25","2018-03-23 12:04:25"
1289,187,0,commonarea,0,0,0,0,0,0,0,0,"2018-03-23 14:07:40","2018-03-23 14:07:40"
1290,195,0,kitchen,0,0,0,0,0,0,0,0,"2018-03-23 15:09:50","2018-03-23 15:13:05"
1291,195,0,bathroom,0,0,0,0,0,0,0,0,"2018-03-23 15:09:50","2018-03-23 15:12:50"
1292,195,0,kitchenutility,80,0,3,1,0,0,0,0,"2018-03-23 15:09:50","2018-03-23 15:09:50"
1293,195,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-23 15:09:50","2018-03-23 15:09:50"
1294,195,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-23 15:09:50","2018-03-23 15:09:50"
1295,195,0,commonwashroom,30,1,0,1,0,0,0,0,"2018-03-23 15:09:50","2018-03-23 15:09:50"
1296,195,483,bathroom,30,1,0,1,0,0,0,0,"2018-03-23 15:09:50","2018-03-23 15:09:50"
1297,195,0,commonarea,200,0,0,0,0,0,0,0,"2018-03-23 16:13:19","2018-03-23 16:13:19"
1298,196,0,kitchen,0,0,0,0,0,0,0,0,"2018-03-23 16:44:41","2018-03-23 19:14:04"
1299,196,0,bathroom,0,0,0,0,0,0,0,0,"2018-03-23 16:44:41","2018-03-23 18:11:23"
1300,196,0,kitchenutility,100,0,0,1,0,0,0,0,"2018-03-23 16:44:41","2018-03-23 16:44:41"
1301,196,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-23 16:44:41","2018-03-23 16:44:41"
1302,196,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-23 16:44:41","2018-03-23 16:44:41"
1303,196,0,commonwashroom,30,1,1,0,0,0,0,0,"2018-03-23 16:44:41","2018-03-23 16:44:41"
1304,197,0,kitchen,0,0,0,0,0,0,0,0,"2018-03-23 16:56:24","2018-03-23 17:36:27"
1305,197,0,bathroom,30,1,0,1,0,0,0,0,"2018-03-23 16:56:24","2018-03-23 17:33:12"
1306,197,0,kitchenutility,100,0,3,1,0,0,0,0,"2018-03-23 16:56:24","2018-03-23 16:56:24"
1307,197,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-23 16:56:24","2018-03-23 16:56:24"
1308,197,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-23 16:56:24","2018-03-23 16:56:24"
1309,197,0,commonwashroom,30,1,0,1,0,0,0,0,"2018-03-23 16:56:24","2018-03-23 16:56:24"
1310,198,0,kitchen,0,0,0,0,0,0,0,0,"2018-03-23 17:12:41","2018-03-23 17:24:14"
1311,198,0,bathroom,0,0,0,0,0,0,0,0,"2018-03-23 17:12:41","2018-03-23 17:21:50"
1312,198,0,kitchenutility,120,0,0,1,0,0,0,0,"2018-03-23 17:12:41","2018-03-23 17:12:41"
1313,198,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-23 17:12:41","2018-03-23 17:12:41"
1314,198,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-23 17:12:41","2018-03-23 17:12:41"
1315,198,0,commonwashroom,30,1,0,1,0,0,0,0,"2018-03-23 17:12:41","2018-03-23 17:12:41"
1316,196,0,commonarea,300,0,0,0,0,0,0,0,"2018-03-23 19:15:39","2018-03-23 19:15:39"
1317,199,0,kitchen,0,0,0,0,0,0,0,0,"2018-03-24 18:03:19","2018-03-28 13:58:29"
1318,199,0,bathroom,0,0,0,0,0,0,0,0,"2018-03-24 18:03:19","2018-03-24 18:10:03"
1319,199,0,kitchenutility,100,0,0,0,0,0,0,0,"2018-03-24 18:03:19","2018-03-24 18:03:19"
1320,199,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-24 18:03:19","2018-03-24 18:03:19"
1321,199,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-24 18:03:19","2018-03-24 18:03:19"
1322,199,0,commonwashroom,30,1,0,0,0,0,0,0,"2018-03-24 18:03:19","2018-03-24 18:03:19"
1323,194,0,commonarea,250,0,0,0,0,0,0,0,"2018-03-26 16:59:32","2018-03-26 16:59:32"
1324,200,0,kitchen,0,0,0,0,0,0,0,0,"2018-03-26 17:42:08","2018-03-29 16:50:01"
1325,200,0,bathroom,0,0,0,0,0,0,0,0,"2018-03-26 17:42:08","2018-03-26 17:46:13"
1326,200,0,kitchenutility,100,0,3,1,0,0,0,0,"2018-03-26 17:42:08","2018-03-26 17:42:08"
1327,200,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-26 17:42:08","2018-03-26 17:42:08"
1328,200,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-26 17:42:08","2018-03-26 17:42:08"
1329,200,0,commonwashroom,50,1,1,1,0,0,0,0,"2018-03-26 17:42:08","2018-03-26 17:42:08"
1330,200,484,bathroom,50,1,0,0,0,0,0,0,"2018-03-26 17:42:08","2018-03-26 17:42:08"
1331,200,485,bathroom,50,1,0,0,0,0,0,0,"2018-03-26 17:42:08","2018-03-26 17:42:08"
1332,200,486,bathroom,50,1,1,1,0,0,0,0,"2018-03-26 17:42:08","2018-03-26 17:42:08"
1333,197,0,commonarea,150,0,0,0,0,0,0,0,"2018-03-28 13:57:30","2018-03-28 13:57:30"
1334,198,0,commonarea,150,0,0,0,0,0,0,0,"2018-03-28 13:58:21","2018-03-28 13:58:21"
1335,182,0,commonarea,0,0,0,0,0,0,0,0,"2018-03-28 18:19:47","2018-03-28 18:19:47"
1336,201,0,kitchen,0,0,0,0,0,0,0,0,"2018-03-29 13:29:26","2018-03-29 13:59:47"
1337,201,0,bathroom,0,0,0,0,0,0,0,0,"2018-03-29 13:29:26","2018-03-29 13:35:27"
1338,201,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-03-29 13:29:26","2018-03-29 13:29:26"
1339,201,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-29 13:29:26","2018-03-29 13:29:26"
1340,201,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-29 13:29:26","2018-03-29 13:29:26"
1341,201,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-03-29 13:29:26","2018-03-29 13:29:26"
1342,201,487,bathroom,0,0,0,0,0,0,0,0,"2018-03-29 13:29:26","2018-03-29 13:29:26"
1343,201,488,bathroom,0,0,0,0,0,0,0,0,"2018-03-29 13:29:26","2018-03-29 13:29:26"
1344,201,489,bathroom,0,0,0,0,0,0,0,0,"2018-03-29 13:29:26","2018-03-29 13:29:26"
1345,202,0,kitchen,0,0,0,0,0,0,0,0,"2018-03-29 16:00:00","2018-03-29 16:04:15"
1346,202,0,bathroom,0,0,0,0,0,0,0,0,"2018-03-29 16:00:00","2018-03-29 16:00:59"
1347,202,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-03-29 16:00:00","2018-03-29 16:00:00"
