id,owner_id,name,flat_no,addressl1,locality,city,state,country,zipcode,sqftsuper,image,images,type,sharetype,baths,kitchens,washrooms,totalrooms,availrooms,rent,owner_rent,parkingcharges,deposite,maintenance,status,availfrom,availto,tenure,details,notes,cntrestaurants,cnthospitals,cntgyms,cnttheater,cntmalls,workdistance,latitude,longitude,blockname,gender,tag_as,commpercentage,tds,actualOSAmount,pendingOSAmount,amountRemark,minimumGuranteeIsActive,minimumGuranteeAmount,minimumGuranteeStart,minimumGuranteeEnd,propertyrules,parking_number,metatitle,metakeyword,metadescription,assign_to,golden,partner,showinhomepage,created_at,updated_at,owner_id2,owner_id3
125,943,Malnad Arcade,308,"Kaggadasapura Main Rd Malleshpalya, Kaggadasapura Bengaluru, Karnataka 560075",kaggadaspura main road,bengaluru,karnataka,india,560075,0,0,0,flat,0,0,0,0,2,0,18600,26000,0,0,0,occupied,2019-04-01,2020-03-01,11,"This 2BHK apartment is ideally located in Maruthinagar, Malleshpalaya, close to BEML township, just facing S.C.T college of technology and hardly 4kms from Baghmane World and Baghmane Consellation park. It has lavish yet thoughtfully designed residences.",,20,20,20,0,20,0,12.976462,77.678891,0,0,managed,0,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2017-9-7 16:31,2019-6-28 16:51,,
126,1225,Vaswani Reserve,B901,"ward no 149, survey no 79-84-85, panathur village, varthur, hubli, Kadubeesanahalli, Kaverappa Layout, Kadubeesanahalli, Bengaluru, Karnataka 560103",Kadubeesanahalli,bengaluru,karnataka,india,560103,0,0,0,flat,0,0,0,0,4,3,65000,65000,0,195000,0,partial,2017-09-18,2019-09-18,11,"Vaswani Reserve, is a sprawling luxury enclave of magnificent Apartments in Bangalore, elevating the contemporary lifestyle. Located on Panathur Main Road, off Outer Ring Road between Sarjapur Road and Marathalli, in close proximity to MNCs like Intel, CISCO, J P Morgan, Accenture, Cap Gemini, Honeywell, Inmobi, Amadeus and Wipro, and hubs like Cessna Business Park and Prestige tech park, Vaswani Reserve is a centrally located, plush and meticulously designed with unbound convenience & the best of amenities with an effortless blend of modernity and elegance.",,20,17,20,0,13,0,12.937111,77.699139,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,1,0,0,2017-9-18 12:18,2019-7-21 0:13,,
127,1026,Vandana Elite,#204,1st Block. Koramangala,Koramangala,bengaluru,karnataka,india,560034,1386,0,0,flat,0,2,0,2,3,1,48000,45000,0,135000,0,partial,2017-03-03,2020-02-03,22,A spacious 3 Bedroom house in 1st block Koramangla. It has a covered area of approx 2000 Sq-ft. The house has 24 Hours Available water supply and No Powercut. The property is fantastically located and is much sought-after. The property is available at a very competitive monthly rent.,,20,20,20,0,18,0,12.927189,77.63846,0,0,marketplace,12,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2017-9-18 14:18,2019-7-20 17:59,,
128,1226,Jagdish Nagar Society,#1,Aundh,Aundh,pune,maharashtra,india,411007,0,0,0,flat,0,2,0,2,2,1,19000,16500,0,50000,0,blocked,2017-10-25,2018-09-25,11,Property is located in a prime location.Easy to access the transportation & work location.,,20,20,20,0,19,0,18.557087,73.817082,0,1,marketplace,13,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2017-9-18 18:25,2019-6-7 0:14,,
129,1271,Kristal Jasper Park,2J 35," No 15A, Owners Court, Habitat Celeste, Central Jail Road, Eastwood Twp, Kasavanahalli, ",Sarjapur road,bengaluru,karnataka,india,560035,1800,0,0,flat,0,3,1,3,3,1,42000,42000,0,126000,0,partial,2017-10-11,2018-09-11,11,"Kristal Jasper I is one of the completed residential complexes by Kristal Group located at Sarjapur Road, Bangalore. The 3BHK Villa is lavishly built with various amenities to cater the needs of the residents. It is a highly fully furnished villa with all the IT companies within 5km radius.",,20,8,16,1,16,0,12.90093,77.6738,0,1,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2017-10-13 18:18,2019-7-26 0:13,,
130,1288,Prestige Shantiniketan,#21066,Whitefield main road,Whitefield,bengaluru,karnataka,india,560048,2100,0,0,flat,0,3,0,3,3,4,49000,49000,0,147000,0,available,2017-11-07,2018-10-07,11,This property is based in Whitefield,,20,10,8,2,18,0,12.991473,77.7268256,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2017-10-29 12:39,2019-7-24 0:14,,
132,1293,Tata Innora Park Undri,B2-604,"Kondhwa-Undri-Saswad Rd, Handewadi, Pune, Maharashtra",Undri,pune,maharashtra,india,412308,1000,0,0,flat,0,2,0,2,2,2,13000,13000,0,26000,0,blocked,2017-11-01,2018-10-01,11,"Inora Park has open spaces, hill view and Property has green spaces with effective ventilation. ",,20,5,7,0,11,0,18.450423,73.924711,0,0,marketplace,,,,,,notactive,,,,0,0,,,,,0,0,0,2017-11-2 12:20,2019-6-15 0:14,,
134,1294,Ambedkar Nagar Villa,258,"Opp. St. Joseph School, Ambedkarnagar, Pattanthur, Whitefield main road",Whitefield,bengaluru,karnataka,india,560066,1200,0,0,flat,0,3,0,3,3,4,37000,37000,0,111000,0,blocked,2018-03-31,2019-01-31,11,"3 BHK fully furnished Bungalow in Ambedkar Nagar, Whitefield within close proximity to ITPL. This is an east facing vastu compliant house.",,20,10,9,1,20,0,12.9800749,77.7546106,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2017-11-3 15:51,2019-7-14 0:14,,
135,1308,Amit Colori,102,D-102 Amit Colory Undri,Undri,pune,maharashtra,india,412308,1450,0,0,flat,0,3,0,3,3,3,27000,27000,0,54000,0,blocked,2017-11-13,2018-03-31,4,Gated society with all amenities and with a good connectivity to any location in pune ,,20,18,11,0,20,0,18.4521,73.91395,0,0,marketplace,,,,,,notactive,,,,0,0,,,,,0,0,0,2017-11-11 9:58,2019-7-25 0:13,,
136,1311,Esteem Enclave,B-405,"Bannerghatta Main Rd, Esteem Enclave, Omkar Nagar, Arekere, Bengaluru, Karnataka 560076",Banerghatta Road,bengaluru,karnataka,india,560076,1800,0,0,flat,0,3,0,3,3,1,45000,45000,0,135000,0,partial,2017-10-31,2018-10-01,11,"Affordable, stylish, luxurious and above all else, located in one of Bangalore's hottest destinations - Bannerghatta Road within close proximity of IIM Bangalore and various IT companies (VmWare, Honeywell, Accenture) etc., YourOwnROOM offers superior 3 BHK apartment. Esteem Enclave will set you free from the hassles of escalating costs and ever changing facilities. Esteem Enclave will reset the way you look at your home. Grab your chance to be a part of this glorious lifestyle.",,0,0,0,0,0,0,12.887641,77.597371,0,1,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2017-11-13 11:04,2019-5-31 18:07,,
137,944,Blessings Studio,298,Future Decor,Koramangla 2nd block,bengaluru,karnataka,india,560034,250,0,0,flat,0,1,0,1,1,1,18000,16000,0,54000,0,blocked,2017-11-10,2018-10-10,11,"Super fully furnished studio located at the heart of the city, Koramangla 3rd block. perfect for individuals who are looking for their own private space at a reasonable cost.",,0,0,0,0,0,0,12.930984,77.6289303,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2017-11-13 17:42,2019-3-28 16:39,,
140,1353,Janhavi Enclave Apartment,D-412,"Janhavi Enclave Apartments 1st Main Rd, Devarachiknahalli, Bommanahalli, Bengaluru, Karnataka 560076  https://goo.gl/maps/zLuGbC7a9W22","Bilekahalli, Bangalore",bengaluru,karnataka,india,560076,1580,0,0,flat,0,3,0,3,3,3,41000,41000,0,123000,0,blocked,2017-12-01,2018-11-01,11,0,,0,0,0,0,0,0,12.893459,77.61791,0,0,managed,,,,,,notactive,,,,0,0,,,,,0,0,0,2017-11-30 16:13,2018-3-23 10:50,,
141,1354,Mount N Glory,A-19,"Tulaja Bhawani Nagar, Kharadi, Pune, Maharashtra 411014",Kharadi,pune,maharashtra,india,411014,1400,0,0,flat,0,3,0,3,3,4,43000,43000,0,129000,0,available,2017-12-15,2018-11-15,11,"Property is well connected by various modes of transportation. The site is in close proximity to various civic utilities.
1 Km from Eon Free Zone
3 Km from Phoenix Mall
4 Km from Airport
3 Km from Columbia Asia Hospital
9 Km from Pune Junction Railway Station",,20,3,5,0,1,1,18.561675,73.948605,A,2,marketplace,14,0,0,0,,notactive,0,,,0,0,,,,,0,0,0,2017-12-1 15:57,2019-6-6 13:32,,
142,1367,Amanora Aspire Tower7,303,"Amanora town city,Hadapsar",Amanora,pune,maharashtra,india,411028,1700,0,0,flat,0,2,1,2,3,5,40000,40000,0,120000,0,blocked,2017-12-20,2018-11-20,11,"Amanora Aspire Towers is one of the popular residential developments in Hadapsar, neighborhood of Pune. Flat has a lavish furniture with large space to live.",,50,10,10,10,2,1,18.513934,73.940142,7,1,marketplace,14,0,0,30356,,active,25000,2018-01-10,2018-07-10,0,0,,,,,0,0,0,2017-12-8 13:37,2018-11-20 15:47,,
143,1349,Prestige Park View,4196,Bangalore,Whitefeld,bengaluru,karnataka,india,560034,0,0,0,flat,0,0,0,0,3,1,48000,48000,0,144000,0,partial,2017-12-10,2018-11-10,11,.,,0,0,0,0,0,0,12.9846591,77.749127,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2017-12-9 11:58,2019-7-2 19:28,,
145,1382,Kumar Picasso E2,E2-1102,Hadapsar,Hadapsar,pune,maharashtra,india,411028,1400,0,0,flat,0,3,0,3,3,5,38000,38000,0,76000,0,available,2018-12-22,2019-11-22,6,"Property Highlight:

    Functional amenities
    Near Magarpatta and EON IT Parks

    Close to Amanora and Seasons Mall.
    Prime location

    Magarpatta IT Park – 4 km
    Kharadi – 6 km
    M.G. Road – 9.5 km
    Golf Course – 10 km
    Airport – 11 km
",,20,6,5,0,2,1,18.510843,73.941837,E2,1,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2017-12-12 17:43,2019-7-8 13:42,,
147,1395,Max Sunflower,B-201,"ITPL Main Road, Near Hope Farm Circle, Whitefiled, Maithri Layout, Kadugodi, Bengaluru, Karnataka 560066",Whitefield,bengaluru,karnataka,india,560066,1600,0,0,flat,0,3,0,0,3,8,37000,37000,0,111000,0,available,2017-12-19,2018-11-19,11,Fully furnished 3BHK vastu compliant luxurious apartment in one of the best neighbourhoods in Whitefield at the Hope Farm Junction.,,0,0,0,0,0,0,12.983954,77.754194,0,1,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2017-12-16 15:35,2019-5-14 15:39,,
148,1396,Max Sunflower,B-301,"ITPL Main Road, Near Hope Farm Circle, Whitefiled, Maithri Layout, Kadugodi, Bengaluru, Karnataka 560066",Whitefield,bengaluru,karnataka,india,560066,1800,0,0,flat,0,3,0,3,3,3,37000,37000,0,111000,0,blocked,2017-12-27,2018-11-27,11,Fully furnished 3BHK vastu compliant luxurious apartment in one of the best neighbourhoods in Whitefield at the Hope Farm Junction.,,0,0,0,0,0,0,12.983954,77.754194,0,0,marketplace,,,,,,notactive,,,,0,0,,,,,0,0,0,2017-12-16 15:42,2018-3-23 10:51,,
149,1410,Gulmohar Galaxy,#6,"Gulmohar Galaxy,Viman nagar,Pune-411014",Viman Nagar,pune,maharashtra,india,411014,3500,0,0,villa,0,5,0,5,5,3,79000,79000,0,158000,0,blocked,2017-12-20,2018-11-20,11,Property in prime area of viman nagar,,0,0,0,0,0,0,18.568477,73.914526,0,1,marketplace,10,0,0,930,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2017-12-20 19:59,2019-2-22 15:14,,
150,1412,Jasmanium F1,F1-701,"F1-701,Jasminium,Magarpatta,Hadapsar,Pune",Magarpatta City,pune,maharashtra,india,411028,1400,0,0,flat,0,3,0,3,3,0,47000,47000,0,141000,0,available,2017-12-21,2019-10-21,11,Magarpatta township is one of the best properties to stay.,,0,0,0,0,0,0,18.511596,73.922553,0,1,marketplace,13.53,0,0,0,,notactive,28200,2018-02-01,2018-08-01,0,0,,,,,0,0,0,2017-12-20 20:52,2019-2-18 12:54,,
151,1414,Bijith Bhavanam,7 BHK,Banasvadi,Horamavu,bengaluru,karnataka,india,560043,2500,0,0,flat,0,7,7,7,7,7,90000,90000,0,270000,0,blocked,2017-12-27,2018-11-27,11,"Highly Fully furnished studios and 1BHK apartments within close proximity of Manyata Tech park, Whitefield etc. available in a society on the Horamavu main road. All rooms are loaded with furniture with added facilities like Wi-fi, Tata Sky etc.",,0,0,0,0,0,0,13.0229682,77.6589196,0,1,marketplace,0,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2017-12-21 13:10,2018-6-27 17:21,,
152,1417,Keerthi Signature,C-305,ITPL,Whitefield,bengaluru,karnataka,india,560066,1800,0,0,flat,0,3,0,3,3,3,40000,40000,0,120000,0,available,2017-12-31,2018-12-01,11,"3BHK Fully furnished Vastu compliant house with all the IT companies in Whitefield at a distance of 5 minutes walk. Society has all the 5start amenities like Gy, pool, club house etc.",,0,0,0,0,0,0,12.987328,77.725396,0,1,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2017-12-22 11:58,2019-7-2 15:46,,
153,1414,Neeraja Spring Homes,STUDIO,Banasvadi,Horamavu,bengaluru,karnataka,india,560043,1500,0,0,flat,0,4,0,4,4,6,30000,39500,0,90000,0,blocked,2017-12-31,2018-12-01,11,"Highly Fully furnished studios and 1BHK apartments within close proximity of Manyata Tech park, Whitefield etc. available in a society on the Horamavu main road. All rooms are loaded with furniture with added facilities like Wi-fi, Tata Sky etc.",,0,0,0,0,0,0,13.0229682,77.6589196,0,0,marketplace,0,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2017-12-22 12:41,2018-6-30 12:57,,
154,1438,Omega Paradise H Building,H-1102,"1102,Omega Paradise,Wakad,Pune",Wakad,pune,maharashtra,india,411057,1400,0,0,flat,0,3,0,3,3,1,34000,34000,0,68000,0,partial,2018-01-03,2020-12-03,11,"Being a luxurious Society, the Omega Paradise is infused with flourishing trees and beautiful gardens in the surroundings so that the residents can live a peaceful life and enjoy the serenity, calmness and beauty of nature. Designed to uplift your mood, the project is situated away from the hustle and bustle of city life and let you enjoy a good ambiance.",,20,6,7,0,1,3,18.601982,73.759675,H,1,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-1-3 16:02,2019-7-8 18:07,,
155,1414,Sarjapur Building - 44,24,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,282,0,0,flat,0,1,1,1,1,2,15500,15500,0,46500,0,blocked,2018-01-08,2018-12-08,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,1,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-1-11 15:56,2018-12-11 12:41,,
156,1414,Sarjapur Building - 44,21,"Sarjapur main Road, Balaji Layout Bellandrur, Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,278,0,0,flat,0,1,1,1,2,2,15000,15000,0,45000,0,blocked,2018-01-08,2018-12-08,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,1,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-1-11 16:02,2018-12-11 12:40,,
157,1412,Jasmanium G1,G1-904,"G1-904,Jasminium,Magarpatta,Hadapsar,Pune",Magarpatta City,pune,maharashtra,india,411028,1500,0,0,flat,0,3,0,3,3,0,47000,47000,0,94000,0,partial,2017-12-21,2019-10-21,11,Jasminium is one of the best gated society in Magarpatta city.,,30,6,4,6,2,1,18.513531,73.922152,F1,1,marketplace,13.53,0,0,0,,notactive,28200,2017-12-15,2018-08-15,0,0,,,,,0,0,0,2018-1-17 13:32,2019-7-8 14:57,,
158,1600,Emerald Residency,#111,VIMAN NAGAR,Viman Nagar,pune,maharashtra,india,411036,1500,0,0,flat,0,3,1,3,3,0,38000,46000,0,76000,0,occupied,2019-03-01,2020-02-01,11,Property is located in heart of viman nagar,,25,10,5,0,2,1,18.567363,73.917675,0,1,managed,0,10,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-1-18 11:47,2019-6-28 16:40,,
159,1472,Vars Casa Verde,302,"Flat#302, Vars Casa Verde 1st main Pai Layout Bangalore, KA-560016",1st main Pai Layout,bengaluru,karnataka,india,560016,1200,0,0,flat,0,2,0,2,2,2,30000,30000,0,90000,0,available,2018-01-30,2018-12-30,11,Super Fully Furnished 2BHK Vastu complaint flat on the top floor with terrace access. Walking distance to google India office and many other companies with all the shops and eateries at the doorstep.,,0,0,0,0,0,0,12.9943483,77.6647594,0,2,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-1-18 11:55,2019-4-9 11:26,,
160,1475,Prestige Park View,1051,hope farm junction,WHitefield,bengaluru,karnataka,india,560066,1740,0,0,flat,0,3,0,3,3,3,47000,47000,0,141000,0,available,2018-01-30,2018-12-30,11,"Prestige Park View, is one of the best designed apartments containing the facilities of all kind soothe and ease. These apartments are the very magnificent bunch of ultra modern amenities, such as, well equipped gym, multipurpose hall, library, TT, Badminton court and many more amenities, which will bring console in your life. Prestige Parkview, offers you close connectivity to the various part of the city, like ITPL and Sai Baba Ashram at Whitefield.",,0,0,0,0,0,0,12.9849884,77.7498673,0,2,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-1-18 18:19,2019-7-24 12:44,,
161,1414,Sarjapur Building - 44,35,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,217,0,0,flat,0,1,0,1,2,0,13500,13500,0,40500,0,blocked,2018-01-09,2018-12-09,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-1-19 16:31,2018-12-11 12:40,,
162,1414,Sarjapur Building - 44,37,Near Big Bazaar,sarjapur,bengaluru,karnataka,india,560103,0,0,0,flat,0,1,0,1,2,1,13500,13500,0,40500,0,blocked,2018-01-10,2018-12-10,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-1-19 16:35,2018-12-11 12:40,,
163,1414,Sarjapur Building - 44,36,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,170,0,0,flat,0,1,0,1,2,2,12500,12500,0,37500,0,blocked,2018-01-09,2018-12-09,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-1-19 16:48,2018-12-11 12:40,,
164,1414,Sarjapur Building - 44,34,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,167,0,0,flat,0,1,0,1,2,2,12500,12500,0,37500,0,blocked,2018-01-09,2018-12-09,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-1-19 16:50,2018-12-11 12:40,,
165,1414,Sarjapur Building - 44,33,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,130,0,0,flat,0,0,0,0,2,2,12500,10000,0,37500,0,blocked,2018-01-09,2018-12-09,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-1-19 16:52,2018-12-11 12:39,,
166,1414,Sarjapur Building - 44,32,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,140,0,0,flat,0,1,0,1,2,2,12000,12000,0,36000,0,blocked,2018-01-09,2018-12-09,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-1-19 16:53,2018-12-11 12:39,,
167,1414,Sarjapur Building - 44,23,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,115,0,0,flat,0,1,0,1,2,3,13000,12000,0,39000,1000,blocked,2018-01-20,2018-12-20,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-1-19 17:21,2018-12-11 12:39,,
168,1414,Sarjapur Building - 44,43,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,151,0,0,flat,0,1,0,1,2,2,13000,13000,0,39000,0,blocked,2018-01-09,2018-12-09,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-1-22 18:23,2018-12-11 12:39,,
169,1414,Sarjapur Building - 44,44,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,112,0,0,flat,0,1,0,1,1,1,11000,11000,0,33000,0,blocked,2018-01-09,2018-12-09,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-1-22 18:25,2018-12-11 12:38,,
170,1414,Sarjapur Building - 44,22,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,330,0,0,flat,0,1,0,1,2,1,14500,14500,0,43500,0,blocked,2018-01-08,2018-12-08,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-1-22 18:29,2018-12-11 12:38,,
171,1414,Sarjapur Building - 44,23,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",Sarjapur,bengaluru,karnataka,india,560103,272,0,0,flat,0,1,0,1,2,2,14000,14000,0,42000,0,blocked,2018-01-08,2018-12-08,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,1,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-1-22 18:31,2018-12-11 12:38,,
172,1487,Omega Paradise I-702,#702,.,Wakad,pune,maharashtra,india,411057,1400,0,0,flat,0,0,0,0,4,4,42000,42000,0,126000,0,occupied,2018-01-25,2020-12-25,11,.,,0,0,0,0,0,0,18.6019,73.7596,0,2,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-1-22 18:51,2019-1-15 11:02,,
173,7,Raheja Residency Car Park,C-308,"308, Spruce, Raheja Residency, 8th C Main, 7th Cross, 3rd Block, Koramangala, Bangalore",Koramangala,bengaluru,karnataka,india,560034,100,0,,flat,0,0,0,0,0,0,2500,0,0,0,0,available,2018-02-01,2018-12-23,11,Car Parking ,,0,0,0,0,0,0,0,0,SPRUCE,1,marketplace,10,0,0,0,,notactive,0,1970-01-01,1970-01-01,,,,,,,0,0,0,2018-1-23 14:42,2019-6-28 22:09,,
174,1494,Prestige Ivy Terraces,3151,Kadubeesanahalli,Kadubeesanahalli,bengaluru,karnataka,india,560103,1200,0,0,flat,0,2,0,2,2,2,30000,30000,0,90000,0,blocked,2018-02-01,2019-01-31,11,Fully furnished 2bhk vastu compliant prestige flat with a walking distance of 5 minutes from all the major companies in Kadubeesanahalli/Bellandur.,,0,0,0,0,0,0,12.9330799,77.6958949,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-1-24 14:19,2019-1-29 18:06,,
175,1510,Arratt Firenza,15,E-city phase 1,Electronic City,bengaluru,karnataka,india,560100,1500,0,0,flat,0,3,0,3,3,3,21000,21000,0,63000,0,blocked,2018-01-16,2018-12-16,11,"Spacious 3BHK Vastu Compliant Flat at a 5 minute walk from all the offices in electronic city phase-1,",,0,0,0,0,0,0,12.829268,77.662317,0,0,marketplace,,,,,,notactive,,,,0,0,,,,,0,0,0,2018-1-29 10:37,2018-3-23 10:57,,
