id,owner_id,name,flat_no,addressl1,locality,city,state,country,zipcode,sqftsuper,image,images,type,sharetype,baths,kitchens,washrooms,totalrooms,availrooms,rent,owner_rent,parkingcharges,deposite,maintenance,status,availfrom,availto,tenure,details,notes,cntrestaurants,cnthospitals,cntgyms,cnttheater,cntmalls,workdistance,latitude,longitude,blockname,gender,tag_as,commpercentage,tds,actualOSAmount,pendingOSAmount,amountRemark,minimumGuranteeIsActive,minimumGuranteeAmount,minimumGuranteeStart,minimumGuranteeEnd,propertyrules,parking_number,metatitle,metakeyword,metadescription,assign_to,golden,partner,showinhomepage,created_at,updated_at
134,1294,"Ambedkar Nagar Villa",258,"Opp. St. Joseph School, Ambedkarnagar, Pattanthur, Whitefield main road",Whitefield,bengaluru,karnataka,india,560066,1200,0,0,flat,0,3,0,3,3,2,37000,37000,0,111000,0,partial,2018-03-31,2018-10-20,11,"3 BHK fully furnished Bungalow in Ambedkar Nagar, Whitefield within close proximity to ITPL. This is an east facing vastu compliant house.",,20,10,8,0,20,0,12.9800749,77.7546106,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2017-11-03 15:51:31","2018-11-27 00:13:17"
135,1308,"Amit Colori",102,"D-102 Amit Colory Undri",Undri,pune,maharashtra,india,412308,1450,0,0,flat,0,3,0,3,3,3,27000,27000,0,54000,0,blocked,2017-11-13,2018-03-31,4,"Gated society with all amenities and with a good connectivity to any location in pune ",,20,19,8,0,16,0,18.452100,73.913950,0,0,marketplace,NULL,NULL,NULL,NULL,NULL,notactive,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,"2017-11-11 09:58:20","2018-12-27 00:13:20"
136,1311,"Esteem Enclave",B-405,"Bannerghatta Main Rd, Esteem Enclave, Omkar Nagar, Arekere, Bengaluru, Karnataka 560076","Banerghatta Road",bengaluru,karnataka,india,560076,1800,0,0,flat,0,3,0,3,3,0,45000,45000,0,135000,0,occupied,2017-10-31,2018-10-01,11,"Affordable, stylish, luxurious and above all else, located in one of Bangalore's hottest destinations - Bannerghatta Road within close proximity of IIM Bangalore and various IT companies (VmWare, Honeywell, Accenture) etc., YourOwnROOM offers superior 3 BHK apartment. Esteem Enclave will set you free from the hassles of escalating costs and ever changing facilities. Esteem Enclave will reset the way you look at your home. Grab your chance to be a part of this glorious lifestyle.",,0,0,0,0,0,0,12.887641," 77.597371",0,1,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2017-11-13 11:04:51","2018-06-16 16:06:56"
137,944,"Blessings Studio",298,"Future Decor","Koramangla 2nd block",bengaluru,karnataka,india,560034,250,0,0,flat,0,1,0,1,1,1,16000,16000,0,48000,0,available,2017-11-10,2018-10-10,11,"Super fully furnished studio located at the heart of the city, Koramangla 3rd block. perfect for individuals who are looking for their own private space at a reasonable cost.",,0,0,0,0,0,0,12.930984,77.6289303,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2017-11-13 17:42:02","2018-11-12 18:51:09"
140,1353,"Janhavi Enclave Apartment",D-412,"Janhavi Enclave Apartments 1st Main Rd, Devarachiknahalli, Bommanahalli, Bengaluru, Karnataka 560076  https://goo.gl/maps/zLuGbC7a9W22","Bilekahalli, Bangalore",bengaluru,karnataka,india,560076,1580,0,0,flat,0,3,0,3,3,3,41000,41000,0,123000,0,blocked,2017-12-01,2018-11-01,11,0,,0,0,0,0,0,0,12.893459,77.617910,0,0,managed,NULL,NULL,NULL,NULL,NULL,notactive,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,"2017-11-30 16:13:46","2018-03-23 10:50:40"
141,1354,"Mount N Glory",A-19,"Tulaja Bhawani Nagar, Kharadi, Pune, Maharashtra 411014",Kharadi,pune,maharashtra,india,411014,1400,0,0,flat,0,3,0,3,3,1,43000,43000,0,129000,0,partial,2017-12-15,2018-11-15,11,"Property is well connected by various modes of transportation. The site is in close proximity to various civic utilities.
1 Km from Eon Free Zone
3 Km from Phoenix Mall
4 Km from Airport
3 Km from Columbia Asia Hospital
9 Km from Pune Junction Railway Station",,20,3,5,0,1,1,18.561675,73.948605,A,2,marketplace,14.00,0.00,0,0,,active,25000,2018-01-22,2018-07-22,0,0,,,,NULL,0,0,0,"2017-12-01 15:57:41","2018-10-06 12:30:55"
142,1367,"Amanora Aspire Tower7",303,"Amanora town city,Hadapsar",Amanora,pune,maharashtra,india,411028,1700,0,0,flat,0,2,1,2,3,5,40000,40000,0,120000,0,blocked,2017-12-20,2018-11-20,11,"Amanora Aspire Towers is one of the popular residential developments in Hadapsar, neighborhood of Pune. Flat has a lavish furniture with large space to live.",,50,10,10,10,2,1,18.513934,73.940142,7,1,marketplace,14.00,0.00,0,30356,,active,25000,2018-01-10,2018-07-10,0,0,,,,NULL,0,0,0,"2017-12-08 13:37:55","2018-11-20 15:47:40"
143,1349,"Prestige Park View",4196,Bangalore,Whitefeld,bengaluru,karnataka,india,560034,0,0,0,flat,0,0,0,0,3,0,48000,48000,0,144000,0,occupied,2017-12-10,2018-11-10,11,.,,0,0,0,0,0,0,12.9846591,77.749127,0,0,marketplace,12.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2017-12-09 11:58:33","2018-06-16 15:07:39"
145,1382,"Kumar Picasso E2",E2-1102,Hadapsar,Hadapsar,pune,maharashtra,india,411028,1400,0,0,flat,0,3,0,3,3,2,38000,38000,0,76000,0,occupied,2018-12-22,2019-11-22,6,"Property Highlight:

    Functional amenities
    Near Magarpatta and EON IT Parks

    Close to Amanora and Seasons Mall.
    Prime location

    Magarpatta IT Park – 4 km
    Kharadi – 6 km
    M.G. Road – 9.5 km
    Golf Course – 10 km
    Airport – 11 km
",,20,6,5,0,2,1,18.510843,73.941837,E2,1,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2017-12-12 17:43:53","2018-10-29 12:59:38"
147,1395,"Max Sunflower",B-201,"ITPL Main Road, Near Hope Farm Circle, Whitefiled, Maithri Layout, Kadugodi, Bengaluru, Karnataka 560066",Whitefield,bengaluru,karnataka,india,560066,1600,0,0,flat,0,3,0,0,3,1,37000,37000,0,111000,0,partial,2017-12-19,2018-11-19,11,"Fully furnished 3BHK vastu compliant luxurious apartment in one of the best neighbourhoods in Whitefield at the Hope Farm Junction.",,0,0,0,0,0,0,12.983954,77.754194,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2017-12-16 15:35:52","2018-11-23 17:11:28"
148,1396,"Max Sunflower",B-301,"ITPL Main Road, Near Hope Farm Circle, Whitefiled, Maithri Layout, Kadugodi, Bengaluru, Karnataka 560066",Whitefield,bengaluru,karnataka,india,560066,1800,0,0,flat,0,3,0,3,3,3,37000,37000,0,111000,0,blocked,2017-12-27,2018-11-27,11,"Fully furnished 3BHK vastu compliant luxurious apartment in one of the best neighbourhoods in Whitefield at the Hope Farm Junction.",,0,0,0,0,0,0,12.983954,77.754194,0,0,marketplace,NULL,NULL,NULL,NULL,NULL,notactive,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,"2017-12-16 15:42:58","2018-03-23 10:51:41"
149,1410,"Gulmohar Galaxy",#6,"Gulmohar Galaxy,Viman nagar,Pune-411014","Viman Nagar",pune,maharashtra,india,411014,3500,0,0,villa,0,5,0,5,5,3,79000,79000,0,158000,0,partial,2017-12-20,2018-11-20,11,"Property in prime area of viman nagar",,0,0,0,0,0,0,18.568477,73.914526,0,1,marketplace,10.00,0.00,0,930,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2017-12-20 19:59:41","2018-12-11 12:47:05"
150,1412,"Jasmanium F1",F1-701,"F1-701,Jasminium,Magarpatta,Hadapsar,Pune","Magarpatta City",pune,maharashtra,india,411028,1400,0,0,flat,0,3,0,3,3,1,47000,47000,0,141000,0,partial,2017-12-21,2019-10-21,11,"Magarpatta township is one of the best properties to stay.",,0,0,0,0,0,0,18.511596,73.922553,0,1,marketplace,13.53,0.00,0,0,,notactive,28200,2018-02-01,2018-08-01,0,0,,,,NULL,0,0,0,"2017-12-20 20:52:44","2018-12-17 11:56:23"
151,1414,"Bijith Bhavanam","7 BHK",Banasvadi,Horamavu,bengaluru,karnataka,india,560043,2500,0,0,flat,0,7,7,7,7,7,90000,90000,0,270000,0,blocked,2017-12-27,2018-11-27,11,"Highly Fully furnished studios and 1BHK apartments within close proximity of Manyata Tech park, Whitefield etc. available in a society on the Horamavu main road. All rooms are loaded with furniture with added facilities like Wi-fi, Tata Sky etc.",,0,0,0,0,0,0,13.0229682,77.6589196,0,1,marketplace,0.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2017-12-21 13:10:41","2018-06-27 17:21:45"
152,1417,"Keerthi Signature",C-305,ITPL,Whitefield,bengaluru,karnataka,india,560066,1800,0,0,flat,0,3,0,3,3,1,40000,40000,0,120000,0,partial,2017-12-31,2018-12-01,11,"3BHK Fully furnished Vastu compliant house with all the IT companies in Whitefield at a distance of 5 minutes walk. Society has all the 5start amenities like Gy, pool, club house etc.",,0,0,0,0,0,0,12.987328,77.725396,0,1,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2017-12-22 11:58:55","2018-08-31 12:51:59"
153,1414,"Neeraja Spring Homes",STUDIO,Banasvadi,Horamavu,bengaluru,karnataka,india,560043,1500,0,0,flat,0,4,0,4,4,6,30000,39500,0,90000,0,blocked,2017-12-31,2018-12-01,11,"Highly Fully furnished studios and 1BHK apartments within close proximity of Manyata Tech park, Whitefield etc. available in a society on the Horamavu main road. All rooms are loaded with furniture with added facilities like Wi-fi, Tata Sky etc.",,0,0,0,0,0,0,13.0229682,77.6589196,0,0,marketplace,0.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2017-12-22 12:41:04","2018-06-30 12:57:10"
154,1438,"Omega Paradise H Building",H-1102,"1102,Omega Paradise,Wakad,Pune",Wakad,pune,maharashtra,india,411057,1400,0,0,flat,0,3,0,3,3,3,34000,34000,0,68000,0,occupied,2018-01-03,2018-12-03,11,"Being a luxurious Society, the Omega Paradise is infused with flourishing trees and beautiful gardens in the surroundings so that the residents can live a peaceful life and enjoy the serenity, calmness and beauty of nature. Designed to uplift your mood, the project is situated away from the hustle and bustle of city life and let you enjoy a good ambiance.",,20,6,7,0,1,3,18.601982,73.759675,H,1,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-01-03 16:02:37","2018-12-28 15:42:21"
155,1414,"Sarjapur Building - 44",24,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,282,0,0,flat,0,1,1,1,1,2,15500,15500,0,46500,0,blocked,2018-01-08,2018-12-08,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,1,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-01-11 15:56:01","2018-12-11 12:41:09"
156,1414,"Sarjapur Building - 44",21,"Sarjapur main Road, Balaji Layout Bellandrur, Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,278,0,0,flat,0,1,1,1,2,2,15000,15000,0,45000,0,blocked,2018-01-08,2018-12-08,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,1,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-01-11 16:02:52","2018-12-11 12:40:56"
157,1412,"Jasmanium G1",G1-904,"G1-904,Jasminium,Magarpatta,Hadapsar,Pune","Magarpatta City",pune,maharashtra,india,411028,1500,0,0,flat,0,3,0,3,3,3,47000,47000,0,94000,0,partial,2017-12-21,2019-10-21,11,"Jasminium is one of the best gated society in Magarpatta city.",,30,6,4,6,2,1,18.513531,73.922152,F1,1,marketplace,13.53,0.00,0,0,,notactive,28200,2017-12-15,2018-08-15,0,0,,,,NULL,0,0,0,"2018-01-17 13:32:16","2018-12-17 11:56:04"
158,1600,"Emerald Residency",#111,"VIMAN NAGAR","Viman Nagar",pune,maharashtra,india,411036,1500,0,0,flat,0,3,1,3,3,5,46000,46000,0,92000,0,partial,2018-01-19,2018-12-19,11,"Property is located in heart of viman nagar",,25,10,5,0,2,1,18.567363,73.917675,0,1,marketplace,14.00,0.00,0,0,,active,30000,2018-02-15,2018-08-15,0,0,,,,NULL,0,0,0,"2018-01-18 11:47:37","2018-09-28 16:02:31"
159,1472,"Vars Casa Verde",302,"Flat#302, Vars Casa Verde 1st main Pai Layout Bangalore, KA-560016","1st main Pai Layout",bengaluru,karnataka,india,560016,1200,0,0,flat,0,2,0,2,2,1,30000,30000,0,90000,0,partial,2018-01-30,2018-12-30,11,"Super Fully Furnished 2BHK Vastu complaint flat on the top floor with terrace access. Walking distance to google India office and many other companies with all the shops and eateries at the doorstep.",,0,0,0,0,0,0,12.9943483,77.6647594,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-01-18 11:55:56","2019-01-03 18:47:14"
160,1475,"Prestige Park View",1051,"hope farm junction",WHitefield,bengaluru,karnataka,india,560066,1740,0,0,flat,0,3,0,3,3,1,47000,47000,0,141000,0,partial,2018-01-30,2018-12-30,11,"Prestige Park View, is one of the best designed apartments containing the facilities of all kind soothe and ease. These apartments are the very magnificent bunch of ultra modern amenities, such as, well equipped gym, multipurpose hall, library, TT, Badminton court and many more amenities, which will bring console in your life. Prestige Parkview, offers you close connectivity to the various part of the city, like ITPL and Sai Baba Ashram at Whitefield.",,0,0,0,0,0,0,12.9849884,77.7498673,0,2,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-01-18 18:19:49","2018-08-31 18:11:32"
161,1414,"Sarjapur Building - 44",35,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,217,0,0,flat,0,1,0,1,2,0,13500,13500,0,40500,0,blocked,2018-01-09,2018-12-09,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-01-19 16:31:04","2018-12-11 12:40:43"
162,1414,"Sarjapur Building - 44",37,"Near Big Bazaar",sarjapur,bengaluru,karnataka,india,560103,0,0,0,flat,0,1,0,1,2,1,13500,13500,0,40500,0,blocked,2018-01-10,2018-12-10,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-01-19 16:35:12","2018-12-11 12:40:28"
163,1414,"Sarjapur Building - 44",36,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,170,0,0,flat,0,1,0,1,2,2,12500,12500,0,37500,0,blocked,2018-01-09,2018-12-09,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-01-19 16:48:41","2018-12-11 12:40:16"
164,1414,"Sarjapur Building - 44",34,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,167,0,0,flat,0,1,0,1,2,2,12500,12500,0,37500,0,blocked,2018-01-09,2018-12-09,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-01-19 16:50:33","2018-12-11 12:40:02"
165,1414,"Sarjapur Building - 44",33,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,130,0,0,flat,0,0,0,0,2,2,12500,10000,0,37500,0,blocked,2018-01-09,2018-12-09,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-01-19 16:52:10","2018-12-11 12:39:50"
166,1414,"Sarjapur Building - 44",32,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,140,0,0,flat,0,1,0,1,2,2,12000,12000,0,36000,0,blocked,2018-01-09,2018-12-09,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-01-19 16:53:35","2018-12-11 12:39:35"
167,1414,"Sarjapur Building - 44",23,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,115,0,0,flat,0,1,0,1,2,3,13000,12000,0,39000,1000,blocked,2018-01-20,2018-12-20,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-01-19 17:21:04","2018-12-11 12:39:21"
168,1414,"Sarjapur Building - 44",43,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,151,0,0,flat,0,1,0,1,2,2,13000,13000,0,39000,0,blocked,2018-01-09,2018-12-09,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-01-22 18:23:13","2018-12-11 12:39:08"
169,1414,"Sarjapur Building - 44",44,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,112,0,0,flat,0,1,0,1,1,1,11000,11000,0,33000,0,blocked,2018-01-09,2018-12-09,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-01-22 18:25:18","2018-12-11 12:38:54"
170,1414,"Sarjapur Building - 44",22,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",sarjapur,bengaluru,karnataka,india,560103,330,0,0,flat,0,1,0,1,2,1,14500,14500,0,43500,0,blocked,2018-01-08,2018-12-08,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-01-22 18:29:13","2018-12-11 12:38:39"
171,1414,"Sarjapur Building - 44",23,"Sarjapur main Road, Balaji Layout  Bellandrur,  Bangalore, Karnataka - 560103",Sarjapur,bengaluru,karnataka,india,560103,272,0,0,flat,0,1,0,1,2,2,14000,14000,0,42000,0,blocked,2018-01-08,2018-12-08,11,"Located onSarjapur Main Road, in close proximity to all nearby MNCs and malls, this 1bhk is a centrally located, ideal for Boys and Girls This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9198409,77.6683616,0,1,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-01-22 18:31:07","2018-12-11 12:38:24"
172,1487,"Omega Paradise I",#702,.,Wakad,pune,maharashtra,india,411057,1400,0,0,flat,0,0,0,0,4,3,42000,42000,0,126000,0,partial,2018-01-25,2018-12-25,11,.,,0,0,0,0,0,0,18.6019,73.7596,0,2,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-01-22 18:51:20","2018-09-29 12:19:44"
173,1072,"Raheja Residency Car Park",C-308,"308, Spruce, Raheja Residency, 8th C Main, 7th Cross, 3rd Block, Koramangala, Bangalore",Koramangala,bengaluru,karnataka,india,560034,100,0,,flat,0,0,0,0,0,0,1500,0,0,0,0,blocked,2018-02-01,2018-12-23,11,"Car Parking ",,0,0,0,0,0,0,0,0,SPRUCE,1,marketplace,10.00,NULL,NULL,NULL,NULL,notactive,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,0,0,0,"2018-01-23 14:42:09","2018-03-31 14:38:21"
174,1494,"Prestige Ivy Terraces",3151,Kadubeesanahalli,Kadubeesanahalli,bengaluru,karnataka,india,560103,1200,0,0,flat,0,2,0,2,2,0,30000,30000,0,90000,0,occupied,2018-02-06,2019-01-06,11,"Fully furnished 2bhk vastu compliant prestige flat with a walking distance of 5 minutes from all the major companies in Kadubeesanahalli/Bellandur.",,0,0,0,0,0,0,12.9330799,77.6958949,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-01-24 14:19:06","2018-06-16 15:01:24"
175,1510,"Arratt Firenza",015,"E-city phase 1","Electronic City",bengaluru,karnataka,india,560100,1500,0,0,flat,0,3,0,3,3,3,21000,21000,0,63000,0,blocked,2018-01-16,2018-12-16,11,"Spacious 3BHK Vastu Compliant Flat at a 5 minute walk from all the offices in electronic city phase-1,",,0,0,0,0,0,0,12.829268,77.662317,0,0,marketplace,NULL,NULL,NULL,NULL,NULL,notactive,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,"2018-01-29 10:37:57","2018-03-23 10:57:16"
176,1511,"Sri Balaji Paradise",B-407,"Serenity Layout, Sarjapur Road, kaikondrahalli",Banaglore,bengaluru,karnataka,india,560035,1600,0,0,flat,0,3,0,3,3,3,45000,45000,0,135000,0,blocked,2017-12-21,2018-11-21,11,"Located on Sarjapur Main Road, between HSR and Bellandur in close proximity to all nearby MNCs and malls. Balaji Serenity is a centrally located, gated community with fully furnished flat ideal for Boys, Girls and Families, This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9166373,77.6710103,0,1,marketplace,NULL,NULL,NULL,NULL,NULL,notactive,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,"2018-01-30 17:55:31","2018-03-31 14:34:44"
177,1513,"Agastya Guru Palatia",107,"Survey no. 5/1 & 5/2, Opposite to FourPoints by Sheraton,, Whitefield Main Road, Ambedkar Nagar, Whitefield, Bengaluru, Karnataka 560066",Whitefield,bengaluru,karnataka,india,560066,0,0,0,flat,0,3,0,3,3,0,0,0,0,0,0,occupied,2018-02-07,2019-01-07,11,"Located on Whitefield Main Road, in close proximity to all nearby MNCs and malls. Agastya Guru Palatia is a centrally located, gated community with fully furnished flat ideal for Boys, Girls and Families, This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.979745,77.751451,0,1,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-02-02 13:25:06","2018-06-16 14:45:23"
178,1518,"Golden Woods",27,"Survey No. 12/3, Kasavanahalli, Varthur Hobli, Bengaluru, Karnataka 560035","Sarjapur road",bengaluru,karnataka,india,560035,2035,0,0,flat,0,4,0,4,4,2,60000,60000,0,180000,0,partial,2017-10-11,2018-09-11,11,"Golden Woods, is a sprawling luxury enclave of magnificent Apartments in Bangalore, elevating the contemporary lifestyle. Located at Sarjapur Road, in close proximity to MNCs like Intel, CISCO, J P Morgan, Accenture, Cap Gemini, Honeywell, Inmobi, Amadeus and Wipro. Golden Woods is a centrally located, plush and meticulously designed with unbound convenience & the best of amenities with an effortless blend of modernity and elegance.",,0,0,0,0,0,0,12.9097252,77.6728556,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-02-05 14:22:28","2018-12-12 19:39:23"
179,1525,"Kumar Picasso E1",E1-908,"Chandan nagar,Malawadi,Hadapsar",Hadapsar,pune,maharashtra,india,411028,1600,0,0,flat,0,3,1,3,3,3,38000,38000,0,76000,0,available,2018-02-05,2019-01-05,11," Functional amenities Near Magarpatta and EON IT Parks Close to Amanora and Seasons Mall. Prime location Magarpatta IT Park – 4 km Kharadi – 6 km M.G. Road – 9.5 km Golf Course – 10 km Airport – 11 km ",,15,5,5,8,2,2,18.511108,73.941624,E1,1,marketplace,13.00,0.00,0,0,,active,20000,2018-03-05,2018-09-05,0,0,,,,NULL,0,0,0,"2018-02-06 11:19:58","2019-01-04 17:42:26"
